movieId,title,year,genres,average_rating,num_ratings
1909,"X-Files: Fight the Future, The",1998.0,"['Action', 'Crime', 'Mystery', 'Sci-Fi', 'Thriller']",3.44,42
1911,Dr. Dolittle,1998.0,['Comedy'],2.61,32
1912,Out of Sight,1998.0,"['Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']",3.86,32
1916,Buffalo '66 (a.k.a. Buffalo 66),1998.0,"['Drama', 'Romance']",3.42,12
1917,Armageddon,1998.0,"['Action', 'Romance', 'Sci-Fi', 'Thriller']",3.05,92
1918,Lethal Weapon 4,1998.0,"['Action', 'Comedy', 'Crime', 'Thriller']",2.85,33
1920,Small Soldiers,1998.0,"['Animation', 'Children', 'Fantasy', 'War']",2.83,18
1921,Pi,1998.0,"['Drama', 'Sci-Fi', 'Thriller']",3.85,47
1923,There's Something About Mary,1998.0,"['Comedy', 'Romance']",3.68,105
1944,From Here to Eternity,1953.0,"['Drama', 'Romance', 'War']",3.95,11
1945,On the Waterfront,1954.0,"['Crime', 'Drama']",4.19,24
1947,West Side Story,1961.0,"['Drama', 'Musical', 'Romance']",3.6,34
1950,In the Heat of the Night,1967.0,"['Drama', 'Mystery']",4.18,11
1952,Midnight Cowboy,1969.0,['Drama'],3.95,22
1953,"French Connection, The",1971.0,"['Action', 'Crime', 'Thriller']",3.87,39
1954,Rocky,1976.0,['Drama'],3.83,64
1955,Kramer vs. Kramer,1979.0,['Drama'],3.89,14
1956,Ordinary People,1980.0,['Drama'],4.0,12
1957,Chariots of Fire,1981.0,['Drama'],4.04,13
1958,Terms of Endearment,1983.0,"['Comedy', 'Drama']",3.8,22
1959,Out of Africa,1985.0,"['Drama', 'Romance']",3.67,15
1960,"Last Emperor, The",1987.0,['Drama'],3.69,26
1961,Rain Man,1988.0,['Drama'],3.81,96
1962,Driving Miss Daisy,1989.0,['Drama'],3.74,23
1963,Take the Money and Run,1969.0,"['Comedy', 'Crime']",3.36,11
1965,Repo Man,1984.0,"['Comedy', 'Sci-Fi']",3.38,21
1967,Labyrinth,1986.0,"['Adventure', 'Fantasy', 'Musical']",3.82,42
1968,"Breakfast Club, The",1985.0,"['Comedy', 'Drama']",3.78,113
1970,"Nightmare on Elm Street 3: Dream Warriors, A",1987.0,"['Horror', 'Thriller']",2.92,12
1974,Friday the 13th,1980.0,"['Horror', 'Mystery', 'Thriller']",2.88,16
1982,Halloween,1978.0,['Horror'],3.72,27
1991,Child's Play,1988.0,"['Horror', 'Thriller']",2.71,12
1994,Poltergeist,1982.0,"['Horror', 'Thriller']",3.43,47
1997,"Exorcist, The",1973.0,"['Horror', 'Mystery']",3.8,53
2000,Lethal Weapon,1987.0,"['Action', 'Comedy', 'Crime', 'Drama']",3.67,75
2001,Lethal Weapon 2,1989.0,"['Action', 'Comedy', 'Crime', 'Drama']",3.18,47
2002,Lethal Weapon 3,1992.0,"['Action', 'Comedy', 'Crime', 'Drama']",2.93,46
2003,Gremlins,1984.0,"['Comedy', 'Horror']",3.38,41
2004,Gremlins 2: The New Batch,1990.0,"['Comedy', 'Horror']",3.33,15
2005,"Goonies, The",1985.0,"['Action', 'Adventure', 'Children', 'Comedy', 'Fantasy']",3.57,57
2006,"Mask of Zorro, The",1998.0,"['Action', 'Comedy', 'Romance']",3.1,60
2009,Soylent Green,1973.0,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",3.47,19
2010,Metropolis,1927.0,"['Drama', 'Sci-Fi']",3.86,21
2011,Back to the Future Part II,1989.0,"['Adventure', 'Comedy', 'Sci-Fi']",3.51,87
2012,Back to the Future Part III,1990.0,"['Adventure', 'Comedy', 'Sci-Fi', 'Western']",3.37,88
2013,"Poseidon Adventure, The",1972.0,"['Action', 'Adventure', 'Drama']",3.1,21
2018,Bambi,1942.0,"['Animation', 'Children', 'Drama']",3.37,38
2019,Seven Samurai (Shichinin no samurai),1954.0,"['Action', 'Adventure', 'Drama']",4.19,48
2020,Dangerous Liaisons,1988.0,"['Drama', 'Romance']",4.0,25
2021,Dune,1984.0,"['Adventure', 'Sci-Fi']",3.43,37
2023,"Godfather: Part III, The",1990.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",3.36,45
2028,Saving Private Ryan,1998.0,"['Action', 'Drama', 'War']",4.15,188
2046,Flight of the Navigator,1986.0,"['Adventure', 'Children', 'Sci-Fi']",3.21,24
2052,Hocus Pocus,1993.0,"['Children', 'Comedy', 'Fantasy', 'Horror']",2.76,23
2053,"Honey, I Blew Up the Kid",1992.0,"['Children', 'Comedy', 'Sci-Fi']",2.05,20
2054,"Honey, I Shrunk the Kids",1989.0,"['Adventure', 'Children', 'Comedy', 'Fantasy', 'Sci-Fi']",2.76,68
2058,"Negotiator, The",1998.0,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",3.35,30
2059,"Parent Trap, The",1998.0,"['Children', 'Comedy', 'Romance']",3.0,15
2060,BASEketball,1998.0,['Comedy'],3.07,14
2064,Roger & Me,1989.0,['Documentary'],3.84,31
2065,"Purple Rose of Cairo, The",1985.0,"['Comedy', 'Drama', 'Fantasy', 'Romance']",3.73,13
2067,Doctor Zhivago,1965.0,"['Drama', 'Romance', 'War']",4.14,21
2072,"'burbs, The",1989.0,['Comedy'],3.18,17
2076,Blue Velvet,1986.0,"['Drama', 'Mystery', 'Thriller']",3.95,46
2078,"Jungle Book, The",1967.0,"['Animation', 'Children', 'Comedy', 'Musical']",3.83,53
2080,Lady and the Tramp,1955.0,"['Animation', 'Children', 'Comedy', 'Romance']",3.4,55
2081,"Little Mermaid, The",1989.0,"['Animation', 'Children', 'Comedy', 'Musical', 'Romance']",3.43,67
2082,"Mighty Ducks, The",1992.0,"['Children', 'Comedy']",2.65,26
2083,"Muppet Christmas Carol, The",1992.0,"['Children', 'Comedy', 'Musical']",3.74,19
2085,101 Dalmatians (One Hundred and One Dalmatians),1961.0,"['Adventure', 'Animation', 'Children']",3.43,44
2087,Peter Pan,1953.0,"['Animation', 'Children', 'Fantasy', 'Musical']",3.57,41
2088,Popeye,1980.0,"['Adventure', 'Comedy', 'Musical']",2.5,18
2090,"Rescuers, The",1977.0,"['Adventure', 'Animation', 'Children', 'Crime', 'Drama']",3.19,13
2094,"Rocketeer, The",1991.0,"['Action', 'Adventure', 'Sci-Fi']",3.26,39
2096,Sleeping Beauty,1959.0,"['Animation', 'Children', 'Musical']",3.41,22
2100,Splash,1984.0,"['Comedy', 'Fantasy', 'Romance']",3.12,51
2105,Tron,1982.0,"['Action', 'Adventure', 'Sci-Fi']",3.34,50
2108,L.A. Story,1991.0,"['Comedy', 'Romance']",3.48,24
2109,"Jerk, The",1979.0,['Comedy'],3.37,27
2110,Dead Men Don't Wear Plaid,1982.0,"['Comedy', 'Crime', 'Thriller']",3.31,18
2114,"Outsiders, The",1983.0,['Drama'],3.72,16
2115,Indiana Jones and the Temple of Doom,1984.0,"['Action', 'Adventure', 'Fantasy']",3.64,108
2116,"Lord of the Rings, The",1978.0,"['Adventure', 'Animation', 'Children', 'Fantasy']",3.13,15
2117,1984 (Nineteen Eighty-Four),1984.0,"['Drama', 'Sci-Fi']",3.71,14
2118,"Dead Zone, The",1983.0,['Thriller'],3.73,15
2122,Children of the Corn,1984.0,"['Horror', 'Thriller']",2.45,11
2123,All Dogs Go to Heaven,1989.0,"['Animation', 'Children', 'Comedy', 'Drama', 'Fantasy']",2.7,15
2124,"Addams Family, The",1991.0,"['Children', 'Comedy', 'Fantasy']",3.29,38
2125,Ever After: A Cinderella Story,1998.0,"['Comedy', 'Drama', 'Romance']",3.62,21
2126,Snake Eyes,1998.0,"['Action', 'Crime', 'Mystery', 'Thriller']",2.77,15
2133,Adventures in Babysitting,1987.0,"['Adventure', 'Comedy']",3.32,20
2134,Weird Science,1985.0,"['Comedy', 'Fantasy', 'Sci-Fi']",3.11,22
2135,Doctor Dolittle,1967.0,"['Adventure', 'Children', 'Musical']",3.77,11
2136,"Nutty Professor, The",1963.0,"['Comedy', 'Sci-Fi']",2.46,14
2137,Charlotte's Web,1973.0,"['Animation', 'Children']",3.55,21
2139,"Secret of NIMH, The",1982.0,"['Adventure', 'Animation', 'Children', 'Drama']",3.48,21
2140,"Dark Crystal, The",1982.0,"['Adventure', 'Fantasy']",3.54,34
2141,"American Tail, An",1986.0,"['Adventure', 'Animation', 'Children', 'Comedy']",3.17,18
2143,Legend,1985.0,"['Adventure', 'Fantasy', 'Romance']",3.08,13
2144,Sixteen Candles,1984.0,"['Comedy', 'Romance']",3.6,49
2145,Pretty in Pink,1986.0,"['Comedy', 'Drama', 'Romance']",3.24,33
2146,St. Elmo's Fire,1985.0,"['Drama', 'Romance']",3.22,16
2150,"Gods Must Be Crazy, The",1980.0,"['Adventure', 'Comedy']",3.89,28
2153,"Avengers, The",1998.0,"['Action', 'Adventure']",2.32,11
2160,Rosemary's Baby,1968.0,"['Drama', 'Horror', 'Thriller']",4.17,32
2161,"NeverEnding Story, The",1984.0,"['Adventure', 'Children', 'Fantasy']",3.58,43
2167,Blade,1998.0,"['Action', 'Horror', 'Thriller']",3.36,58
2174,Beetlejuice,1988.0,"['Comedy', 'Fantasy']",3.47,91
2186,Strangers on a Train,1951.0,"['Crime', 'Drama', 'Film-Noir', 'Thriller']",3.98,25
2193,Willow,1988.0,"['Action', 'Adventure', 'Fantasy']",3.34,40
2194,"Untouchables, The",1987.0,"['Action', 'Crime', 'Drama']",3.94,65
2231,Rounders,1998.0,['Drama'],3.86,36
2232,Cube,1997.0,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']",3.43,27
2243,Broadcast News,1987.0,"['Comedy', 'Drama', 'Romance']",3.43,28
2245,Working Girl,1988.0,"['Comedy', 'Drama', 'Romance']",3.2,22
2247,Married to the Mob,1988.0,['Comedy'],3.0,12
2248,Say Anything...,1989.0,"['Comedy', 'Drama', 'Romance']",3.92,39
2249,My Blue Heaven,1990.0,['Comedy'],3.18,11
2253,Toys,1992.0,"['Comedy', 'Fantasy']",2.38,20
2268,"Few Good Men, A",1992.0,"['Crime', 'Drama', 'Thriller']",3.79,57
2273,Rush Hour,1998.0,"['Action', 'Comedy', 'Crime', 'Thriller']",3.26,42
2278,Ronin,1998.0,"['Action', 'Crime', 'Thriller']",3.52,43
2288,"Thing, The",1982.0,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",3.93,45
2289,"Player, The",1992.0,"['Comedy', 'Crime', 'Drama']",3.95,38
2291,Edward Scissorhands,1990.0,"['Drama', 'Fantasy', 'Romance']",3.7,80
2294,Antz,1998.0,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']",3.24,45
2297,What Dreams May Come,1998.0,"['Adventure', 'Drama', 'Fantasy', 'Romance']",3.64,14
2300,"Producers, The",1968.0,['Comedy'],3.97,33
2301,History of the World: Part I,1981.0,"['Comedy', 'Musical']",3.62,16
2302,My Cousin Vinny,1992.0,['Comedy'],3.26,59
2311,2010: The Year We Make Contact,1984.0,['Sci-Fi'],3.59,17
2312,Children of a Lesser God,1986.0,['Drama'],3.83,12
2313,"Elephant Man, The",1980.0,['Drama'],4.03,17
2318,Happiness,1998.0,"['Comedy', 'Drama']",4.12,16
2321,Pleasantville,1998.0,"['Comedy', 'Drama', 'Fantasy']",3.48,61
2324,Life Is Beautiful (La Vita è bella),1997.0,"['Comedy', 'Drama', 'Romance', 'War']",4.15,88
2325,Orgazmo,1997.0,['Comedy'],3.12,13
2329,American History X,1998.0,"['Crime', 'Drama']",4.22,129
2334,"Siege, The",1998.0,"['Action', 'Thriller']",2.81,13
2335,"Waterboy, The",1998.0,['Comedy'],3.18,28
2336,Elizabeth,1998.0,['Drama'],3.67,23
2338,I Still Know What You Did Last Summer,1998.0,"['Horror', 'Mystery', 'Thriller']",2.06,18
2340,Meet Joe Black,1998.0,['Romance'],3.05,20
2346,"Stepford Wives, The",1975.0,"['Mystery', 'Sci-Fi', 'Thriller']",3.18,11
2352,"Big Chill, The",1983.0,"['Comedy', 'Drama']",3.84,25
2353,Enemy of the State,1998.0,"['Action', 'Thriller']",3.49,67
2355,"Bug's Life, A",1998.0,"['Adventure', 'Animation', 'Children', 'Comedy']",3.52,92
2359,Waking Ned Devine (a.k.a. Waking Ned),1998.0,['Comedy'],3.67,26
2360,"Celebration, The (Festen)",1998.0,['Drama'],4.46,12
2366,King Kong,1933.0,"['Action', 'Adventure', 'Fantasy', 'Horror']",3.64,25
2367,King Kong,1976.0,"['Adventure', 'Fantasy', 'Romance', 'Sci-Fi', 'Thriller']",2.71,14
2369,Desperately Seeking Susan,1985.0,"['Comedy', 'Drama', 'Romance']",2.67,24
2371,Fletch,1985.0,"['Comedy', 'Crime', 'Mystery']",3.08,24
2375,"Money Pit, The",1986.0,['Comedy'],2.93,21
2376,"View to a Kill, A",1985.0,"['Action', 'Adventure', 'Thriller']",3.21,21
2378,Police Academy,1984.0,"['Comedy', 'Crime']",3.02,22
2379,Police Academy 2: Their First Assignment,1985.0,"['Comedy', 'Crime']",2.46,12
2384,Babe: Pig in the City,1998.0,"['Adventure', 'Children', 'Drama']",2.78,29
2387,Very Bad Things,1998.0,"['Comedy', 'Crime']",3.44,16
2391,"Simple Plan, A",1998.0,"['Crime', 'Drama', 'Thriller']",3.8,22
2393,Star Trek: Insurrection,1998.0,"['Action', 'Drama', 'Romance', 'Sci-Fi']",3.15,33
2394,"Prince of Egypt, The",1998.0,"['Animation', 'Musical']",3.5,25
2395,Rushmore,1998.0,"['Comedy', 'Drama']",3.54,56
2396,Shakespeare in Love,1998.0,"['Comedy', 'Drama', 'Romance']",3.78,92
2398,Miracle on 34th Street,1947.0,"['Comedy', 'Drama']",4.06,17
2402,Rambo: First Blood Part II,1985.0,"['Action', 'Adventure', 'Thriller']",2.66,19
2403,First Blood (Rambo: First Blood),1982.0,"['Action', 'Adventure', 'Drama', 'Thriller']",3.55,30
2404,Rambo III,1988.0,"['Action', 'Adventure', 'Thriller', 'War']",1.92,12
2405,"Jewel of the Nile, The",1985.0,"['Action', 'Adventure', 'Comedy', 'Romance']",2.81,21
2406,Romancing the Stone,1984.0,"['Action', 'Adventure', 'Comedy', 'Romance']",3.45,54
2407,Cocoon,1985.0,"['Comedy', 'Sci-Fi']",3.27,43
2409,Rocky II,1979.0,"['Action', 'Drama']",3.19,26
2410,Rocky III,1982.0,"['Action', 'Drama']",2.73,24
2411,Rocky IV,1985.0,"['Action', 'Drama']",2.71,29
2412,Rocky V,1990.0,"['Action', 'Drama']",1.94,17
2413,Clue,1985.0,"['Comedy', 'Crime', 'Mystery', 'Thriller']",3.39,18
2414,Young Sherlock Holmes,1985.0,"['Action', 'Adventure', 'Children', 'Fantasy', 'Mystery', 'Thriller']",3.36,11
2416,Back to School,1986.0,['Comedy'],2.91,16
2420,"Karate Kid, The",1984.0,['Drama'],3.57,38
2421,"Karate Kid, Part II, The",1986.0,"['Action', 'Adventure', 'Drama']",2.78,29
2422,"Karate Kid, Part III, The",1989.0,"['Action', 'Adventure', 'Children', 'Drama']",1.75,14
2423,Christmas Vacation (National Lampoon's Christmas Vacation),1989.0,['Comedy'],3.57,30
2424,You've Got Mail,1998.0,"['Comedy', 'Romance']",3.12,50
2427,"Thin Red Line, The",1998.0,"['Action', 'Drama', 'War']",3.3,35
2428,"Faculty, The",1998.0,"['Horror', 'Sci-Fi']",2.48,23
2431,Patch Adams,1998.0,"['Comedy', 'Drama']",3.37,27
2433,"Civil Action, A",1998.0,['Drama'],3.05,11
2447,Varsity Blues,1999.0,"['Comedy', 'Drama']",3.27,15
2450,Howard the Duck,1986.0,"['Adventure', 'Comedy', 'Sci-Fi']",2.16,16
2454,"Fly, The",1958.0,"['Horror', 'Mystery', 'Sci-Fi']",3.38,13
2455,"Fly, The",1986.0,"['Drama', 'Horror', 'Sci-Fi', 'Thriller']",3.38,43
2459,"Texas Chainsaw Massacre, The",1974.0,['Horror'],3.27,13
2463,Ruthless People,1986.0,['Comedy'],3.32,14
2467,"Name of the Rose, The (Name der Rose, Der)",1986.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",3.75,18
2468,Jumpin' Jack Flash,1986.0,"['Action', 'Comedy', 'Romance', 'Thriller']",2.5,15
2470,Crocodile Dundee,1986.0,"['Adventure', 'Comedy']",3.18,57
2471,Crocodile Dundee II,1988.0,"['Action', 'Adventure', 'Comedy']",2.48,24
2474,"Color of Money, The",1986.0,['Drama'],3.5,13
2476,Heartbreak Ridge,1986.0,"['Action', 'War']",3.75,12
2478,¡Three Amigos!,1986.0,"['Comedy', 'Western']",3.13,26
2485,She's All That,1999.0,"['Comedy', 'Romance']",2.84,29
2490,Payback,1999.0,"['Action', 'Thriller']",3.42,45
2496,Blast from the Past,1999.0,"['Comedy', 'Romance']",3.11,23
2501,October Sky,1999.0,['Drama'],3.75,30
2502,Office Space,1999.0,"['Comedy', 'Crime']",4.09,94
2505,8MM,1999.0,"['Drama', 'Mystery', 'Thriller']",2.94,18
2527,Westworld,1973.0,"['Action', 'Sci-Fi', 'Thriller', 'Western']",3.42,18
2528,Logan's Run,1976.0,"['Action', 'Adventure', 'Sci-Fi']",3.23,24
2529,Planet of the Apes,1968.0,"['Action', 'Drama', 'Sci-Fi']",3.8,56
2530,Beneath the Planet of the Apes,1970.0,"['Action', 'Sci-Fi']",2.78,18
2532,Conquest of the Planet of the Apes,1972.0,"['Action', 'Sci-Fi']",2.79,12
2533,Escape from the Planet of the Apes,1971.0,"['Action', 'Sci-Fi']",3.0,15
2539,Analyze This,1999.0,['Comedy'],3.1,47
2541,Cruel Intentions,1999.0,['Drama'],3.22,40
2542,"Lock, Stock & Two Smoking Barrels",1998.0,"['Comedy', 'Crime', 'Thriller']",4.05,67
2565,"King and I, The",1956.0,"['Drama', 'Musical', 'Romance']",4.17,12
2567,EDtv,1999.0,['Comedy'],2.97,19
2571,"Matrix, The",1999.0,"['Action', 'Sci-Fi', 'Thriller']",4.19,278
2572,10 Things I Hate About You,1999.0,"['Comedy', 'Romance']",3.53,54
2580,Go,1999.0,"['Comedy', 'Crime']",3.96,39
2581,Never Been Kissed,1999.0,"['Comedy', 'Romance']",2.96,36
2583,Cookie's Fortune,1999.0,"['Comedy', 'Drama']",3.88,12
2596,SLC Punk!,1998.0,"['Comedy', 'Drama']",3.79,12
2598,Pushing Tin,1999.0,['Comedy'],2.84,25
2599,Election,1999.0,['Comedy'],3.66,56
2600,eXistenZ,1999.0,"['Action', 'Sci-Fi', 'Thriller']",3.86,22
2605,Entrapment,1999.0,"['Crime', 'Thriller']",2.99,43
2606,Idle Hands,1999.0,"['Comedy', 'Horror']",2.57,15
2616,Dick Tracy,1990.0,"['Action', 'Crime']",2.88,26
2617,"Mummy, The",1999.0,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Horror', 'Thriller']",3.12,87
2622,William Shakespeare's A Midsummer Night's Dream,1999.0,"['Comedy', 'Fantasy']",3.14,11
2628,Star Wars: Episode I - The Phantom Menace,1999.0,"['Action', 'Adventure', 'Sci-Fi']",3.11,140
2640,Superman,1978.0,"['Action', 'Adventure', 'Sci-Fi']",3.61,61
2641,Superman II,1980.0,"['Action', 'Sci-Fi']",3.02,49
2642,Superman III,1983.0,"['Action', 'Adventure', 'Sci-Fi']",2.25,22
2643,Superman IV: The Quest for Peace,1987.0,"['Action', 'Adventure', 'Sci-Fi']",1.69,16
2648,Frankenstein,1931.0,"['Drama', 'Horror', 'Sci-Fi']",3.91,11
2657,"Rocky Horror Picture Show, The",1975.0,"['Comedy', 'Horror', 'Musical', 'Sci-Fi']",3.34,63
2662,"War of the Worlds, The",1953.0,"['Action', 'Drama', 'Sci-Fi']",3.17,12
2664,Invasion of the Body Snatchers,1956.0,"['Horror', 'Sci-Fi', 'Thriller']",3.77,13
2671,Notting Hill,1999.0,"['Comedy', 'Romance']",3.46,56
2672,"Thirteenth Floor, The",1999.0,"['Drama', 'Sci-Fi', 'Thriller']",2.96,12
2683,Austin Powers: The Spy Who Shagged Me,1999.0,"['Action', 'Adventure', 'Comedy']",3.2,121
2686,"Red Violin, The (Violon rouge, Le)",1998.0,"['Drama', 'Mystery']",4.03,19
2687,Tarzan,1999.0,"['Adventure', 'Animation', 'Children', 'Drama']",3.46,24
2688,"General's Daughter, The",1999.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",2.93,15
2692,Run Lola Run (Lola rennt),1998.0,"['Action', 'Crime']",4.0,75
2694,Big Daddy,1999.0,['Comedy'],3.2,48
2699,Arachnophobia,1990.0,"['Comedy', 'Horror']",2.81,53
2700,"South Park: Bigger, Longer and Uncut",1999.0,"['Animation', 'Comedy', 'Musical']",3.86,76
2701,Wild Wild West,1999.0,"['Action', 'Comedy', 'Sci-Fi', 'Western']",2.21,53
2702,Summer of Sam,1999.0,['Drama'],3.4,15
2706,American Pie,1999.0,"['Comedy', 'Romance']",3.38,103
2707,Arlington Road,1999.0,['Thriller'],3.27,22
2710,"Blair Witch Project, The",1999.0,"['Drama', 'Horror', 'Thriller']",2.8,64
2712,Eyes Wide Shut,1999.0,"['Drama', 'Mystery', 'Thriller']",3.46,53
2713,Lake Placid,1999.0,"['Horror', 'Thriller']",2.67,12
2716,Ghostbusters (a.k.a. Ghost Busters),1984.0,"['Action', 'Comedy', 'Sci-Fi']",3.78,120
2717,Ghostbusters II,1989.0,"['Comedy', 'Fantasy', 'Sci-Fi']",3.0,47
2719,"Haunting, The",1999.0,"['Horror', 'Thriller']",2.12,13
2720,Inspector Gadget,1999.0,"['Action', 'Adventure', 'Children', 'Comedy']",2.1,21
2722,Deep Blue Sea,1999.0,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",2.78,29
2723,Mystery Men,1999.0,"['Action', 'Comedy', 'Fantasy']",3.09,39
2724,Runaway Bride,1999.0,"['Comedy', 'Romance']",2.83,42
2728,Spartacus,1960.0,"['Action', 'Drama', 'Romance', 'War']",3.58,13
2731,"400 Blows, The (Les quatre cents coups)",1959.0,"['Crime', 'Drama']",4.0,12
2735,"Golden Child, The",1986.0,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Mystery']",2.72,16
2739,"Color Purple, The",1985.0,['Drama'],3.92,12
2746,Little Shop of Horrors,1986.0,"['Comedy', 'Horror', 'Musical']",3.33,39
2761,"Iron Giant, The",1999.0,"['Adventure', 'Animation', 'Children', 'Drama', 'Sci-Fi']",4.05,39
2762,"Sixth Sense, The",1999.0,"['Drama', 'Horror', 'Mystery']",3.89,179
2763,"Thomas Crown Affair, The",1999.0,"['Action', 'Mystery']",3.65,48
2770,Bowfinger,1999.0,['Comedy'],2.96,38
2779,Heaven Can Wait,1978.0,['Comedy'],3.27,13
2788,Monty Python's And Now for Something Completely Different,1971.0,['Comedy'],4.05,28
2791,Airplane!,1980.0,['Comedy'],3.86,87
2792,Airplane II: The Sequel,1982.0,['Comedy'],3.18,19
2794,European Vacation (aka National Lampoon's European Vacation),1985.0,"['Adventure', 'Comedy', 'Romance']",2.63,15
2795,National Lampoon's Vacation,1983.0,['Comedy'],3.65,26
2796,Funny Farm,1988.0,['Comedy'],2.59,11
2797,Big,1988.0,"['Comedy', 'Drama', 'Fantasy', 'Romance']",3.72,91
2798,Problem Child,1990.0,"['Children', 'Comedy']",1.58,12
2802,Tequila Sunrise,1988.0,"['Action', 'Drama', 'Romance', 'Thriller']",3.04,13
2803,"Pelican Brief, The",1993.0,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",2.92,13
2804,"Christmas Story, A",1983.0,"['Children', 'Comedy']",3.97,55
2805,Mickey Blue Eyes,1999.0,"['Comedy', 'Romance']",3.0,23
2808,Universal Soldier,1992.0,"['Action', 'Sci-Fi']",2.21,17
2819,Three Days of the Condor (3 Days of the Condor),1975.0,"['Drama', 'Mystery', 'Romance', 'Thriller']",3.75,16
2822,Medicine Man,1992.0,"['Adventure', 'Romance']",3.14,11
2826,"13th Warrior, The",1999.0,"['Action', 'Adventure', 'Fantasy']",2.9,26
2827,"Astronaut's Wife, The",1999.0,"['Horror', 'Sci-Fi', 'Thriller']",2.27,11
2840,Stigmata,1999.0,"['Drama', 'Thriller']",2.87,23
2841,Stir of Echoes,1999.0,"['Horror', 'Mystery', 'Thriller']",3.53,18
2857,Yellow Submarine,1968.0,"['Adventure', 'Animation', 'Comedy', 'Fantasy', 'Musical']",3.29,14
2858,American Beauty,1999.0,"['Drama', 'Romance']",4.06,204
2863,"Hard Day's Night, A",1964.0,"['Adventure', 'Comedy', 'Musical']",3.47,19
2867,Fright Night,1985.0,"['Comedy', 'Horror', 'Thriller']",3.58,12
2871,Deliverance,1972.0,"['Adventure', 'Drama', 'Thriller']",3.9,30
2872,Excalibur,1981.0,"['Adventure', 'Fantasy']",3.64,25
2881,Double Jeopardy,1999.0,"['Action', 'Crime', 'Drama', 'Thriller']",3.03,19
2890,Three Kings,1999.0,"['Action', 'Adventure', 'Comedy', 'Drama', 'War']",3.71,45
2901,Phantasm,1979.0,"['Horror', 'Sci-Fi']",2.89,14
2908,Boys Don't Cry,1999.0,['Drama'],3.55,39
2912,"Limey, The",1999.0,"['Crime', 'Drama', 'Thriller']",3.89,14
2915,Risky Business,1983.0,['Comedy'],3.44,42
2916,Total Recall,1990.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",3.65,88
2918,Ferris Bueller's Day Off,1986.0,['Comedy'],3.84,109
2921,High Plains Drifter,1973.0,['Western'],4.18,11
2926,Hairspray,1988.0,"['Comedy', 'Drama']",3.32,11
2942,Flashdance,1983.0,"['Drama', 'Romance']",2.88,16
2944,"Dirty Dozen, The",1967.0,"['Action', 'Drama', 'War']",3.97,32
2947,Goldfinger,1964.0,"['Action', 'Adventure', 'Thriller']",3.84,53
2948,From Russia with Love,1963.0,"['Action', 'Adventure', 'Thriller']",3.75,36
2949,Dr. No,1962.0,"['Action', 'Adventure', 'Thriller']",3.71,33
2950,"Blue Lagoon, The",1980.0,"['Adventure', 'Drama', 'Romance']",2.46,14
2951,"Fistful of Dollars, A (Per un pugno di dollari)",1964.0,"['Action', 'Western']",3.94,39
2952,Sydney (Hard Eight),1996.0,"['Crime', 'Drama', 'Thriller']",3.54,12
2953,Home Alone 2: Lost in New York,1992.0,"['Children', 'Comedy']",2.52,31
2959,Fight Club,1999.0,"['Action', 'Crime', 'Drama', 'Thriller']",4.27,218
2966,"Straight Story, The",1999.0,"['Adventure', 'Drama']",3.93,14
2968,Time Bandits,1981.0,"['Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']",3.73,41
2973,Crimes and Misdemeanors,1989.0,"['Comedy', 'Crime', 'Drama']",3.92,18
2985,RoboCop,1987.0,"['Action', 'Crime', 'Drama', 'Sci-Fi', 'Thriller']",3.37,70
2986,RoboCop 2,1990.0,"['Action', 'Crime', 'Sci-Fi', 'Thriller']",2.64,25
2987,Who Framed Roger Rabbit?,1988.0,"['Adventure', 'Animation', 'Children', 'Comedy', 'Crime', 'Fantasy', 'Mystery']",3.57,97
2989,For Your Eyes Only,1981.0,"['Action', 'Adventure', 'Thriller']",3.55,21
2990,Licence to Kill,1989.0,"['Action', 'Adventure', 'Thriller']",3.32,20
2991,Live and Let Die,1973.0,"['Action', 'Adventure', 'Thriller']",3.7,23
2993,Thunderball,1965.0,"['Action', 'Adventure', 'Thriller']",3.48,24
2995,House on Haunted Hill,1999.0,"['Horror', 'Thriller']",2.43,14
2997,Being John Malkovich,1999.0,"['Comedy', 'Drama', 'Fantasy']",3.95,99
3000,Princess Mononoke (Mononoke-hime),1997.0,"['Action', 'Adventure', 'Animation', 'Drama', 'Fantasy']",3.96,48
3004,"Bachelor, The",1999.0,"['Comedy', 'Romance']",2.55,11
3005,"Bone Collector, The",1999.0,['Thriller'],2.84,25
3006,"Insider, The",1999.0,"['Drama', 'Thriller']",3.74,31
